gbifID,latitude,longitude,scientificName
3389534278,52.346123,10.705173,Salix caprea L.
2329590283,52.2099,7.956751,Prunus avium (L.) L.
2329596254,49.98843,8.569679,Prunus cerasifera Ehrh.
3389346198,49.350803,8.638679,"Syntrichia ruralis Weber & D.Mohr, 1803"
2975368706,50.27173,11.932003,Sambucus nigra L.
2647136589,51.67776,12.348907,Berberis aquifolium Pursh
1893203421,47.895077,7.990337,Filipendula ulmaria (L.) Maxim.
2331502465,50.126686,9.983482,Viburnum lantana L.
2329835646,52.024437,7.71346,Rubus fruticosus L.
2273758459,52.349319,13.13471,Hieracium pilosella L.
2648560656,51.028492,13.477414,Oxalis corniculata L.
2634000092,52.290976,10.767908,Orchis purpurea Huds.
2974950034,53.481528,7.47239,Galium odoratum (L.) Scop.
2646373018,47.77655,12.325285,Viburnum opulus L.
2974568309,48.066385,11.026218,Daucus carota L.
1890658236,47.760643,12.354067,Clinopodium alpinum (L.) Kuntze
3388853323,48.559311,9.566388,Fraxinus excelsior L.
2974568066,50.8979,6.957398,Verbena bonariensis L.
2646109440,49.271072,8.433633,Lysimachia vulgaris L.
3389681949,50.090115,8.785906,Scilla siberica Andrews
3388164891,52.44183,12.940004,Chelidonium majus L.
1580051896,51.348549,6.228797,Fagus sylvatica L.
921712510,51.800095,10.365043,Filipendula ulmaria (L.) Maxim.
2648855098,52.440463,13.341247,Berberis aquifolium Pursh
1338402291,53.423462,8.707309,Centaurea cyanus L.
2558851077,49.152203,8.439217,Humulus lupulus L.
2329540993,52.453918,13.404007,Prunus serrulata Lindl.
920163757,53.832462,9.032378,Acer pseudoplatanus L.
1579779132,52.621185,13.462715,Allium schoenoprasum L.
1851293517,50.377876,10.270329,Anthriscus sylvestris (L.) Hoffm.
2975150638,51.900272,8.606162,Alnus glutinosa (L.) Gaertn.
3725980231,51.415867,6.860305,Plantago lanceolata L.
2330817668,53.941639,10.85505,Trifolium arvense L.
2572267690,48.873981,8.790667,Paris quadrifolia L.
3335468307,50.327288,10.203838,Ficaria verna Huds.
700528258,52.454838,6.974841,Phalaris arundinacea L.
2626124203,51.372298,11.040205,Reseda lutea L.
1677241398,50.030682,8.931885,Hypericum maculatum Crantz
2573911013,51.788265,9.46624,Impatiens noli-tangere L.
2851093776,50.728162,8.717416,Chamaenerion angustifolium (L.) Scop.
2976911682,52.209296,9.254971,Glechoma hederacea L.
2976634514,49.027584,11.916746,Polygala amara L.
2974766421,49.570055,9.698378,Aquilegia vulgaris L.
922441491,52.136753,7.709241,Nuphar lutea (L.) Sibth. & Sm.
1338205807,50.41198,8.224637,Buddleja davidii Franch.
2331500310,48.853283,9.392994,Viscum album subsp. album
2977113833,51.77511,10.004164,Glechoma hederacea L.
3389299512,50.173832,8.374051,Lamium purpureum L.
2976898535,48.541175,9.383737,Robinia pseudoacacia L.
2646281201,51.077615,6.205443,Echium vulgare L.
2976974539,53.517226,9.54452,Oxalis acetosella L.
2302317841,48.536461,9.673008,Galeopsis tetrahit L.
2644151674,50.189032,8.65953,Aquilegia vulgaris L.
2977827524,49.22959,7.135441,Prunus cerasifera Ehrh.
2641546361,53.399387,7.198338,Iris pseudacorus L.
2644787713,49.023545,8.190388,Fumaria officinalis L.
2649550171,53.641422,9.85421,Acer pseudoplatanus L.
2975246959,51.059219,13.65758,Prunus laurocerasus L.
2814181603,53.890692,11.431212,Echium vulgare L.
921336389,53.460075,8.865623,Crataegus monogyna Jacq.
3388627762,50.864063,6.144308,Tussilago farfara L.
1676965622,52.033421,7.684342,Daucus carota L.
2647171685,53.467465,10.117926,Rumex obtusifolius L.
922192471,49.219837,8.159318,Lepidium campestre (L.) W.T.Aiton
922090708,49.840126,8.414497,Holcus lanatus L.
3389429576,52.562237,10.195098,Pastinaca sativa L.
1038714533,53.545815,10.931911,Lythrum salicaria L.
2648745604,51.742243,14.286317,Rosa rugosa Thunb.
921588328,47.573513,9.977131,Equisetum fluviatile L.
1338052260,48.849564,9.401626,Agrostis capillaris L.
1339198894,54.013432,12.116761,Oxalis acetosella L.
2644770896,47.657575,10.346486,Silene dioica (L.) Clairv.
2647215801,50.909238,14.180731,Rudbeckia hirta L.
2330655616,50.073849,10.123795,Tanacetum vulgare L.
1038648546,52.519981,8.36463,Eupatorium cannabinum L.
833567271,50.310555,7.455555,Poa nemoralis L.
2974552246,53.466999,7.501758,Cornus sanguinea L.
2645084403,49.41092,7.394136,Prunus serotina Ehrh.
2977286816,51.942179,8.905209,Anthyllis vulneraria L.
2648347857,52.474043,10.571663,Ajuga reptans L.
2645196909,47.972009,7.784233,Symphytum officinale L.
2976481755,51.140175,11.089028,Taxus baccata L.
1835281445,48.175854,10.849605,"Pleuridium subulatum Rabenhorst, 1848"
920779710,53.676701,6.994654,Ptychostomum capillare (Hedw.) D.T.Holyoak & N.Pedersen
2238782070,52.487268,13.315697,Galanthus nivalis L.
2331321568,48.868103,9.285427,Typha latifolia L.
2976937358,52.224745,10.995094,Carpinus betulus L.
1338760857,48.036373,7.58091,Geranium robertianum L.
3456813590,50.971883,11.697084,Anthericum ramosum L.
2641341574,53.288429,9.287887,Matricaria discoidea DC.
2449398925,52.406689,12.992588,Solidago canadensis L.
